id	gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	clase	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	author_id
2948	24778460																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2635										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2635	CNP-P-2635																														1978-09-06T00:00:00Z				1978	9	6																AR												-51.533333	-68.449997																																										urn:lsid:marinespecies.org:taxname:101166	2498655						Myxine Linnaeus, 1758								Animalia	Chordata	Myxini	Myxiniformes	Myxinidae	Myxine				GENUS				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.689Z			51				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2498655	2498655	1	44	119	766	5870	2498655				Myxine	Myxine Linnaeus, 1758		DWC_ARCHIVE	2020-02-10T14:21:32.689Z	2020-02-07T01:14:53.190Z	false			1
2949	24780763																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-5335										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-5335	CNP-P-5335																														1973-11-08T00:00:00Z				1973	11	8																AR												-42.450001	-50.791668																																										urn:lsid:marinespecies.org:taxname:271664	2417805						Squatina argentina (Marini, 1930)								Animalia	Chordata	Elasmobranchii	Squatiniformes	Squatinidae	Squatina		argentina		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.689Z			88				COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84		true	true	2417805	2417805	1	44	121	882	2185	2417779		2417805	Squatina argentina	Squatina	Squatina argentina (Marini, 1930)		DWC_ARCHIVE	2020-02-10T14:21:32.689Z	2020-02-07T01:14:53.190Z	false			1
2950	24778461																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2636										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2636	CNP-P-2636																														1966-12-26T00:00:00Z				1966	12	26																AR												-39.950001	-59.933334																																										urn:lsid:marinespecies.org:taxname:281650	2392129						Nemadactylus bergi (Norman, 1937)								Animalia	Chordata	Actinopterygii	Perciformes	Cheilodactylidae	Nemadactylus		bergi		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.690Z			54				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2392129	2392129	1	44	204	587	8519	2392128		2392129	Nemadactylus bergi	Nemadactylus	Nemadactylus bergi (Norman, 1937)		DWC_ARCHIVE	2020-02-10T14:21:32.690Z	2020-02-07T01:14:53.190Z	false			1
2951	24777131																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1763										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1763	CNP-P-1763																														1983-06-25T00:00:00Z				1983	6	25																AR												-38.650002	-55.316666																																										urn:lsid:marinespecies.org:taxname:281173	2380854						Iluocoetes fimbriatus Jenyns, 1842								Animalia	Chordata	Actinopterygii	Perciformes	Zoarcidae	Iluocoetes		fimbriatus		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.688Z			352				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2380854	2380854	1	44	204	587	5079	2380849		2380854	Iluocoetes fimbriatus	Iluocoetes	Iluocoetes fimbriatus Jenyns, 1842		DWC_ARCHIVE	2020-02-10T14:21:32.688Z	2020-02-07T01:14:53.190Z	false			1
2952	24779791																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3412										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3412	CNP-P-3412																														1976-11-23T00:00:00Z				1976	11	23																AR												-48.616665	-61.183334																																										urn:lsid:marinespecies.org:taxname:282654	2417051						Salilota australis (Günther, 1878)								Animalia	Chordata	Actinopterygii	Gadiformes	Moridae	Salilota		australis		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.689Z			188				COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84		true	true	2417051	2417051	1	44	204	549	3704	2417050		2417051	Salilota australis	Salilota	Salilota australis (Günther, 1878)		DWC_ARCHIVE	2020-02-10T14:21:32.689Z	2020-02-07T01:14:53.190Z	false			1
2953	24777130																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1762										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1762	CNP-P-1762																														1983-06-25T00:00:00Z				1983	6	25																AR												-38.283333	-55.349998																																										urn:lsid:marinespecies.org:taxname:281173	2380854						Iluocoetes fimbriatus Jenyns, 1842								Animalia	Chordata	Actinopterygii	Perciformes	Zoarcidae	Iluocoetes		fimbriatus		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.689Z			240				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2380854	2380854	1	44	204	587	5079	2380849		2380854	Iluocoetes fimbriatus	Iluocoetes	Iluocoetes fimbriatus Jenyns, 1842		DWC_ARCHIVE	2020-02-10T14:21:32.689Z	2020-02-07T01:14:53.190Z	false			1
2954	24777135																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1767										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1767	CNP-P-1767																														1983-06-27T00:00:00Z				1983	6	27																AR												-40.016666	-56.566666																																										urn:lsid:marinespecies.org:taxname:281173	2380854						Iluocoetes fimbriatus Jenyns, 1842								Animalia	Chordata	Actinopterygii	Perciformes	Zoarcidae	Iluocoetes		fimbriatus		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.689Z			112				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2380854	2380854	1	44	204	587	5079	2380849		2380854	Iluocoetes fimbriatus	Iluocoetes	Iluocoetes fimbriatus Jenyns, 1842		DWC_ARCHIVE	2020-02-10T14:21:32.689Z	2020-02-07T01:14:53.190Z	false			1
2955	24779798																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3419										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3419	CNP-P-3419																														1976-11-24T00:00:00Z				1976	11	24																AR												-47.216667	-60.966667																																										urn:lsid:marinespecies.org:taxname:282654	2417051						Salilota australis (Günther, 1878)								Animalia	Chordata	Actinopterygii	Gadiformes	Moridae	Salilota		australis		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.689Z			205				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2417051	2417051	1	44	204	549	3704	2417050		2417051	Salilota australis	Salilota	Salilota australis (Günther, 1878)		DWC_ARCHIVE	2020-02-10T14:21:32.689Z	2020-02-07T01:14:53.190Z	false			1
2956	24777136																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1768										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1768	CNP-P-1768																														1978-04-12T00:00:00Z				1978	4	12																AR												-37	-54.483334																																										urn:lsid:marinespecies.org:taxname:281173	2380854						Iluocoetes fimbriatus Jenyns, 1842								Animalia	Chordata	Actinopterygii	Perciformes	Zoarcidae	Iluocoetes		fimbriatus		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.689Z			135				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2380854	2380854	1	44	204	587	5079	2380849		2380854	Iluocoetes fimbriatus	Iluocoetes	Iluocoetes fimbriatus Jenyns, 1842		DWC_ARCHIVE	2020-02-10T14:21:32.689Z	2020-02-07T01:14:53.190Z	false			1
2957	24779794																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3415										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3415	CNP-P-3415																														1976-11-24T00:00:00Z				1976	11	24																AR												-47.683334	-61.133335																																										urn:lsid:marinespecies.org:taxname:282654	2417051						Salilota australis (Günther, 1878)								Animalia	Chordata	Actinopterygii	Gadiformes	Moridae	Salilota		australis		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.688Z			190				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2417051	2417051	1	44	204	549	3704	2417050		2417051	Salilota australis	Salilota	Salilota australis (Günther, 1878)		DWC_ARCHIVE	2020-02-10T14:21:32.688Z	2020-02-07T01:14:53.190Z	false			1
2958	24778462																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2637										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2637	CNP-P-2637																														1970-01-07T00:00:00Z				1970	1	7																AR												-41.700001	-63.383335																																										urn:lsid:marinespecies.org:taxname:281650	2392129						Nemadactylus bergi (Norman, 1937)								Animalia	Chordata	Actinopterygii	Perciformes	Cheilodactylidae	Nemadactylus		bergi		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.688Z			58				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2392129	2392129	1	44	204	587	8519	2392128		2392129	Nemadactylus bergi	Nemadactylus	Nemadactylus bergi (Norman, 1937)		DWC_ARCHIVE	2020-02-10T14:21:32.688Z	2020-02-07T01:14:53.190Z	false			1
2959	24778464																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2639										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2639	CNP-P-2639																														1970-01-16T00:00:00Z				1970	1	16																AR												-51.816666	-68.633331																																										urn:lsid:marinespecies.org:taxname:281650	2392129						Nemadactylus bergi (Norman, 1937)								Animalia	Chordata	Actinopterygii	Perciformes	Cheilodactylidae	Nemadactylus		bergi		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.689Z			37				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2392129	2392129	1	44	204	587	8519	2392128		2392129	Nemadactylus bergi	Nemadactylus	Nemadactylus bergi (Norman, 1937)		DWC_ARCHIVE	2020-02-10T14:21:32.689Z	2020-02-07T01:14:53.190Z	false			1
2960	24779796																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3417										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3417	CNP-P-3417																														1976-11-24T00:00:00Z				1976	11	24																AR												-47.266666	-61.016666																																										urn:lsid:marinespecies.org:taxname:282654	2417051						Salilota australis (Günther, 1878)								Animalia	Chordata	Actinopterygii	Gadiformes	Moridae	Salilota		australis		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.690Z			160				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2417051	2417051	1	44	204	549	3704	2417050		2417051	Salilota australis	Salilota	Salilota australis (Günther, 1878)		DWC_ARCHIVE	2020-02-10T14:21:32.690Z	2020-02-07T01:14:53.190Z	false			1
2961	24777133																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1765										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1765	CNP-P-1765																														1983-06-26T00:00:00Z				1983	6	26																AR												-39.400002	-55.833332																																										urn:lsid:marinespecies.org:taxname:281173	2380854						Iluocoetes fimbriatus Jenyns, 1842								Animalia	Chordata	Actinopterygii	Perciformes	Zoarcidae	Iluocoetes		fimbriatus		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.689Z			144				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2380854	2380854	1	44	204	587	5079	2380849		2380854	Iluocoetes fimbriatus	Iluocoetes	Iluocoetes fimbriatus Jenyns, 1842		DWC_ARCHIVE	2020-02-10T14:21:32.689Z	2020-02-07T01:14:53.190Z	false			1
2962	24777134																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1766										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1766	CNP-P-1766																														1983-06-26T00:00:00Z				1983	6	26																AR												-39.716667	-56.083332																																										urn:lsid:marinespecies.org:taxname:281173	2380854						Iluocoetes fimbriatus Jenyns, 1842								Animalia	Chordata	Actinopterygii	Perciformes	Zoarcidae	Iluocoetes		fimbriatus		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.690Z			102				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2380854	2380854	1	44	204	587	5079	2380849		2380854	Iluocoetes fimbriatus	Iluocoetes	Iluocoetes fimbriatus Jenyns, 1842		DWC_ARCHIVE	2020-02-10T14:21:32.690Z	2020-02-07T01:14:53.190Z	false			1
2963	24779797																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3418										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3418	CNP-P-3418																														1976-11-24T00:00:00Z				1976	11	24																AR												-47.383335	-61.049999																																										urn:lsid:marinespecies.org:taxname:282654	2417051						Salilota australis (Günther, 1878)								Animalia	Chordata	Actinopterygii	Gadiformes	Moridae	Salilota		australis		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.689Z			186				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2417051	2417051	1	44	204	549	3704	2417050		2417051	Salilota australis	Salilota	Salilota australis (Günther, 1878)		DWC_ARCHIVE	2020-02-10T14:21:32.689Z	2020-02-07T01:14:53.190Z	false			1
2964	24779795																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3416										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3416	CNP-P-3416																														1976-11-24T00:00:00Z				1976	11	24																AR												-47.433334	-61.083332																																										urn:lsid:marinespecies.org:taxname:282654	2417051						Salilota australis (Günther, 1878)								Animalia	Chordata	Actinopterygii	Gadiformes	Moridae	Salilota		australis		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.690Z			184				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2417051	2417051	1	44	204	549	3704	2417050		2417051	Salilota australis	Salilota	Salilota australis (Günther, 1878)		DWC_ARCHIVE	2020-02-10T14:21:32.690Z	2020-02-07T01:14:53.190Z	false			1
2965	24780769																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-5341										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-5341	CNP-P-5341																														1973-11-04T00:00:00Z				1973	11	4																AR												-41.483334	-57.983334																																										urn:lsid:marinespecies.org:taxname:105782	2420869						Squalus Linnaeus, 1758								Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus				GENUS				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.690Z			94				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2420869	2420869	1	44	121	883	5872	2420869				Squalus	Squalus Linnaeus, 1758		DWC_ARCHIVE	2020-02-10T14:21:32.690Z	2020-02-07T01:14:53.190Z	false			1
2966	24778467																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2642										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2642	CNP-P-2642																														1970-01-17T00:00:00Z				1970	1	17																AR												-5.583333	-6.65																																										urn:lsid:marinespecies.org:taxname:281650	2392129						Nemadactylus bergi (Norman, 1937)								Animalia	Chordata	Actinopterygii	Perciformes	Cheilodactylidae	Nemadactylus		bergi		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.689Z			44				COORDINATE_ROUNDED;COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84		true	true	2392129	2392129	1	44	204	587	8519	2392128		2392129	Nemadactylus bergi	Nemadactylus	Nemadactylus bergi (Norman, 1937)		DWC_ARCHIVE	2020-02-10T14:21:32.689Z	2020-02-07T01:14:53.190Z	false			1
2967	24778466																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2641										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2641	CNP-P-2641																														1970-01-16T00:00:00Z				1970	1	16																AR												-53.049999	-67.900002																																										urn:lsid:marinespecies.org:taxname:281650	2392129						Nemadactylus bergi (Norman, 1937)								Animalia	Chordata	Actinopterygii	Perciformes	Cheilodactylidae	Nemadactylus		bergi		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.689Z			39				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2392129	2392129	1	44	204	587	8519	2392128		2392129	Nemadactylus bergi	Nemadactylus	Nemadactylus bergi (Norman, 1937)		DWC_ARCHIVE	2020-02-10T14:21:32.689Z	2020-02-07T01:14:53.190Z	false			1
2968	24780762																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-5334										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-5334	CNP-P-5334																														1973-11-03T00:00:00Z				1973	11	3																AR												-41.183334	-60.299999																																										urn:lsid:marinespecies.org:taxname:271664	2417805						Squatina argentina (Marini, 1930)								Animalia	Chordata	Elasmobranchii	Squatiniformes	Squatinidae	Squatina		argentina		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.688Z			76				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2417805	2417805	1	44	121	882	2185	2417779		2417805	Squatina argentina	Squatina	Squatina argentina (Marini, 1930)		DWC_ARCHIVE	2020-02-10T14:21:32.688Z	2020-02-07T01:14:53.190Z	false			1
2969	24779790																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3411										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3411	CNP-P-3411																														1976-11-23T00:00:00Z				1976	11	23																AR												-48.783333	-61.066666																																										urn:lsid:marinespecies.org:taxname:282654	2417051						Salilota australis (Günther, 1878)								Animalia	Chordata	Actinopterygii	Gadiformes	Moridae	Salilota		australis		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.690Z			203				COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84		true	true	2417051	2417051	1	44	204	549	3704	2417050		2417051	Salilota australis	Salilota	Salilota australis (Günther, 1878)		DWC_ARCHIVE	2020-02-10T14:21:32.690Z	2020-02-07T01:14:53.190Z	false			1
